scheme_code,scheme_name,date,nav
120841,quant Mid Cap Fund - Growth Option - Direct Plan,27-01-2022,66.3182
120841,quant Mid Cap Fund - Growth Option - Direct Plan,28-01-2022,66.7424
120841,quant Mid Cap Fund - Growth Option - Direct Plan,29-01-2022,66.5278
120841,quant Mid Cap Fund - Growth Option - Direct Plan,30-01-2022,66.3512
120841,quant Mid Cap Fund - Growth Option - Direct Plan,31-01-2022,66.3285
120841,quant Mid Cap Fund - Growth Option - Direct Plan,01-02-2022,67.6901
120841,quant Mid Cap Fund - Growth Option - Direct Plan,02-02-2022,67.8435
120841,quant Mid Cap Fund - Growth Option - Direct Plan,03-02-2022,67.2307
120841,quant Mid Cap Fund - Growth Option - Direct Plan,04-02-2022,67.8358
120841,quant Mid Cap Fund - Growth Option - Direct Plan,05-02-2022,67.0886
120841,quant Mid Cap Fund - Growth Option - Direct Plan,06-02-2022,67.0851
120841,quant Mid Cap Fund - Growth Option - Direct Plan,07-02-2022,65.4532
120841,quant Mid Cap Fund - Growth Option - Direct Plan,08-02-2022,64.1038
120841,quant Mid Cap Fund - Growth Option - Direct Plan,09-02-2022,64.306
120841,quant Mid Cap Fund - Growth Option - Direct Plan,10-02-2022,64.9313
120841,quant Mid Cap Fund - Growth Option - Direct Plan,11-02-2022,65.3606
120841,quant Mid Cap Fund - Growth Option - Direct Plan,12-02-2022,65.4754
120841,quant Mid Cap Fund - Growth Option - Direct Plan,13-02-2022,65.1688
120841,quant Mid Cap Fund - Growth Option - Direct Plan,14-02-2022,63.7475
120841,quant Mid Cap Fund - Growth Option - Direct Plan,15-02-2022,63.3247
120841,quant Mid Cap Fund - Growth Option - Direct Plan,16-02-2022,63.2654
120841,quant Mid Cap Fund - Growth Option - Direct Plan,17-02-2022,64.2214
120841,quant Mid Cap Fund - Growth Option - Direct Plan,18-02-2022,64.749
120841,quant Mid Cap Fund - Growth Option - Direct Plan,19-02-2022,63.3751
120841,quant Mid Cap Fund - Growth Option - Direct Plan,20-02-2022,63.4883
120841,quant Mid Cap Fund - Growth Option - Direct Plan,21-02-2022,63.0148
120841,quant Mid Cap Fund - Growth Option - Direct Plan,22-02-2022,62.5048
120841,quant Mid Cap Fund - Growth Option - Direct Plan,23-02-2022,62.9204
120841,quant Mid Cap Fund - Growth Option - Direct Plan,24-02-2022,63.7142
120841,quant Mid Cap Fund - Growth Option - Direct Plan,25-02-2022,64.3593
120841,quant Mid Cap Fund - Growth Option - Direct Plan,26-02-2022,63.6982
120841,quant Mid Cap Fund - Growth Option - Direct Plan,27-02-2022,63.2687
120841,quant Mid Cap Fund - Growth Option - Direct Plan,28-02-2022,63.7433
120841,quant Mid Cap Fund - Growth Option - Direct Plan,01-03-2022,64.4737
120841,quant Mid Cap Fund - Growth Option - Direct Plan,02-03-2022,64.068
120841,quant Mid Cap Fund - Growth Option - Direct Plan,03-03-2022,63.7346
120841,quant Mid Cap Fund - Growth Option - Direct Plan,04-03-2022,62.5785
120841,quant Mid Cap Fund - Growth Option - Direct Plan,05-03-2022,62.0393
120841,quant Mid Cap Fund - Growth Option - Direct Plan,06-03-2022,62.7524
120841,quant Mid Cap Fund - Growth Option - Direct Plan,07-03-2022,63.3195
120841,quant Mid Cap Fund - Growth Option - Direct Plan,08-03-2022,63.4554
120841,quant Mid Cap Fund - Growth Option - Direct Plan,09-03-2022,64.4176
120841,quant Mid Cap Fund - Growth Option - Direct Plan,10-03-2022,64.7128
120841,quant Mid Cap Fund - Growth Option - Direct Plan,11-03-2022,64.6409
120841,quant Mid Cap Fund - Growth Option - Direct Plan,12-03-2022,64.9609
120841,quant Mid Cap Fund - Growth Option - Direct Plan,13-03-2022,65.7377
120841,quant Mid Cap Fund - Growth Option - Direct Plan,14-03-2022,65.8015
120841,quant Mid Cap Fund - Growth Option - Direct Plan,15-03-2022,67.046
120841,quant Mid Cap Fund - Growth Option - Direct Plan,16-03-2022,64.8572
120841,quant Mid Cap Fund - Growth Option - Direct Plan,17-03-2022,65.6145
120841,quant Mid Cap Fund - Growth Option - Direct Plan,18-03-2022,65.2375
120841,quant Mid Cap Fund - Growth Option - Direct Plan,19-03-2022,65.2664
120841,quant Mid Cap Fund - Growth Option - Direct Plan,20-03-2022,65.101
120841,quant Mid Cap Fund - Growth Option - Direct Plan,21-03-2022,63.3501
120841,quant Mid Cap Fund - Growth Option - Direct Plan,22-03-2022,63.1561
120841,quant Mid Cap Fund - Growth Option - Direct Plan,23-03-2022,63.5202
120841,quant Mid Cap Fund - Growth Option - Direct Plan,24-03-2022,64.6375
120841,quant Mid Cap Fund - Growth Option - Direct Plan,25-03-2022,64.0548
120841,quant Mid Cap Fund - Growth Option - Direct Plan,26-03-2022,63.3241
120841,quant Mid Cap Fund - Growth Option - Direct Plan,27-03-2022,62.6664
120841,quant Mid Cap Fund - Growth Option - Direct Plan,28-03-2022,63.2656
120841,quant Mid Cap Fund - Growth Option - Direct Plan,29-03-2022,63.7721
120841,quant Mid Cap Fund - Growth Option - Direct Plan,30-03-2022,63.3772
120841,quant Mid Cap Fund - Growth Option - Direct Plan,31-03-2022,63.9646
120841,quant Mid Cap Fund - Growth Option - Direct Plan,01-04-2022,64.4034
120841,quant Mid Cap Fund - Growth Option - Direct Plan,02-04-2022,64.965
120841,quant Mid Cap Fund - Growth Option - Direct Plan,03-04-2022,64.3865
120841,quant Mid Cap Fund - Growth Option - Direct Plan,04-04-2022,64.6979
120841,quant Mid Cap Fund - Growth Option - Direct Plan,05-04-2022,64.7746
120841,quant Mid Cap Fund - Growth Option - Direct Plan,06-04-2022,63.2451
120841,quant Mid Cap Fund - Growth Option - Direct Plan,07-04-2022,63.5537
120841,quant Mid Cap Fund - Growth Option - Direct Plan,08-04-2022,63.7398
120841,quant Mid Cap Fund - Growth Option - Direct Plan,09-04-2022,63.9494
120841,quant Mid Cap Fund - Growth Option - Direct Plan,10-04-2022,63.5811
120841,quant Mid Cap Fund - Growth Option - Direct Plan,11-04-2022,62.3268
120841,quant Mid Cap Fund - Growth Option - Direct Plan,12-04-2022,61.8516
120841,quant Mid Cap Fund - Growth Option - Direct Plan,13-04-2022,61.4613
120841,quant Mid Cap Fund - Growth Option - Direct Plan,14-04-2022,61.0894
120841,quant Mid Cap Fund - Growth Option - Direct Plan,15-04-2022,60.6826
120841,quant Mid Cap Fund - Growth Option - Direct Plan,16-04-2022,60.809
120841,quant Mid Cap Fund - Growth Option - Direct Plan,17-04-2022,61.6894
120841,quant Mid Cap Fund - Growth Option - Direct Plan,18-04-2022,62.0571
120841,quant Mid Cap Fund - Growth Option - Direct Plan,19-04-2022,62.5517
120841,quant Mid Cap Fund - Growth Option - Direct Plan,20-04-2022,62.4114
120841,quant Mid Cap Fund - Growth Option - Direct Plan,21-04-2022,60.9538
120841,quant Mid Cap Fund - Growth Option - Direct Plan,22-04-2022,61.0409
120841,quant Mid Cap Fund - Growth Option - Direct Plan,23-04-2022,61.4385
120841,quant Mid Cap Fund - Growth Option - Direct Plan,24-04-2022,63.2762
120841,quant Mid Cap Fund - Growth Option - Direct Plan,25-04-2022,62.9546
120841,quant Mid Cap Fund - Growth Option - Direct Plan,26-04-2022,62.7606
120841,quant Mid Cap Fund - Growth Option - Direct Plan,27-04-2022,62.4507
120841,quant Mid Cap Fund - Growth Option - Direct Plan,28-04-2022,61.624
120841,quant Mid Cap Fund - Growth Option - Direct Plan,29-04-2022,62.2683
120841,quant Mid Cap Fund - Growth Option - Direct Plan,30-04-2022,62.851
120841,quant Mid Cap Fund - Growth Option - Direct Plan,01-05-2022,63.2794
120841,quant Mid Cap Fund - Growth Option - Direct Plan,02-05-2022,62.3443
120841,quant Mid Cap Fund - Growth Option - Direct Plan,03-05-2022,63.0526
120841,quant Mid Cap Fund - Growth Option - Direct Plan,04-05-2022,62.4243
120841,quant Mid Cap Fund - Growth Option - Direct Plan,05-05-2022,63.0631
120841,quant Mid Cap Fund - Growth Option - Direct Plan,06-05-2022,65.0848
120841,quant Mid Cap Fund - Growth Option - Direct Plan,07-05-2022,64.4782
120841,quant Mid Cap Fund - Growth Option - Direct Plan,08-05-2022,63.942
120841,quant Mid Cap Fund - Growth Option - Direct Plan,09-05-2022,64.3489
120841,quant Mid Cap Fund - Growth Option - Direct Plan,10-05-2022,63.9624
120841,quant Mid Cap Fund - Growth Option - Direct Plan,11-05-2022,62.8723
120841,quant Mid Cap Fund - Growth Option - Direct Plan,12-05-2022,62.9062
120841,quant Mid Cap Fund - Growth Option - Direct Plan,13-05-2022,61.3906
120841,quant Mid Cap Fund - Growth Option - Direct Plan,14-05-2022,62.1146
120841,quant Mid Cap Fund - Growth Option - Direct Plan,15-05-2022,61.5744
120841,quant Mid Cap Fund - Growth Option - Direct Plan,16-05-2022,62.7494
120841,quant Mid Cap Fund - Growth Option - Direct Plan,17-05-2022,62.1633
120841,quant Mid Cap Fund - Growth Option - Direct Plan,18-05-2022,61.9686
120841,quant Mid Cap Fund - Growth Option - Direct Plan,19-05-2022,62.396
120841,quant Mid Cap Fund - Growth Option - Direct Plan,20-05-2022,61.661
120841,quant Mid Cap Fund - Growth Option - Direct Plan,21-05-2022,61.4953
120841,quant Mid Cap Fund - Growth Option - Direct Plan,22-05-2022,62.4616
120841,quant Mid Cap Fund - Growth Option - Direct Plan,23-05-2022,61.4413
120841,quant Mid Cap Fund - Growth Option - Direct Plan,24-05-2022,61.5183
120841,quant Mid Cap Fund - Growth Option - Direct Plan,25-05-2022,61.7888
120841,quant Mid Cap Fund - Growth Option - Direct Plan,26-05-2022,62.095
120841,quant Mid Cap Fund - Growth Option - Direct Plan,27-05-2022,60.9662
120841,quant Mid Cap Fund - Growth Option - Direct Plan,28-05-2022,60.0925
120841,quant Mid Cap Fund - Growth Option - Direct Plan,29-05-2022,60.612
120841,quant Mid Cap Fund - Growth Option - Direct Plan,30-05-2022,60.3599
120841,quant Mid Cap Fund - Growth Option - Direct Plan,31-05-2022,60.6553
120841,quant Mid Cap Fund - Growth Option - Direct Plan,01-06-2022,60.7607
120841,quant Mid Cap Fund - Growth Option - Direct Plan,02-06-2022,60.2335
120841,quant Mid Cap Fund - Growth Option - Direct Plan,03-06-2022,60.0671
120841,quant Mid Cap Fund - Growth Option - Direct Plan,04-06-2022,60.0605
120841,quant Mid Cap Fund - Growth Option - Direct Plan,05-06-2022,59.794
120841,quant Mid Cap Fund - Growth Option - Direct Plan,06-06-2022,61.0814
120841,quant Mid Cap Fund - Growth Option - Direct Plan,07-06-2022,61.3163
120841,quant Mid Cap Fund - Growth Option - Direct Plan,08-06-2022,60.4422
120841,quant Mid Cap Fund - Growth Option - Direct Plan,09-06-2022,61.0125
120841,quant Mid Cap Fund - Growth Option - Direct Plan,10-06-2022,60.4308
120841,quant Mid Cap Fund - Growth Option - Direct Plan,11-06-2022,60.9554
120841,quant Mid Cap Fund - Growth Option - Direct Plan,12-06-2022,62.0301
120841,quant Mid Cap Fund - Growth Option - Direct Plan,13-06-2022,61.6801
120841,quant Mid Cap Fund - Growth Option - Direct Plan,14-06-2022,62.4613
120841,quant Mid Cap Fund - Growth Option - Direct Plan,15-06-2022,62.7668
120841,quant Mid Cap Fund - Growth Option - Direct Plan,16-06-2022,63.5209
120841,quant Mid Cap Fund - Growth Option - Direct Plan,17-06-2022,64.9827
120841,quant Mid Cap Fund - Growth Option - Direct Plan,18-06-2022,65.0699
120841,quant Mid Cap Fund - Growth Option - Direct Plan,19-06-2022,64.7344
120841,quant Mid Cap Fund - Growth Option - Direct Plan,20-06-2022,63.8029
120841,quant Mid Cap Fund - Growth Option - Direct Plan,21-06-2022,62.9216
120841,quant Mid Cap Fund - Growth Option - Direct Plan,22-06-2022,62.6844
120841,quant Mid Cap Fund - Growth Option - Direct Plan,23-06-2022,63.1705
120841,quant Mid Cap Fund - Growth Option - Direct Plan,24-06-2022,62.9684
120841,quant Mid Cap Fund - Growth Option - Direct Plan,25-06-2022,63.6625
120841,quant Mid Cap Fund - Growth Option - Direct Plan,26-06-2022,63.7594
120841,quant Mid Cap Fund - Growth Option - Direct Plan,27-06-2022,65.1178
120841,quant Mid Cap Fund - Growth Option - Direct Plan,28-06-2022,64.9613
120841,quant Mid Cap Fund - Growth Option - Direct Plan,29-06-2022,66.6412
120841,quant Mid Cap Fund - Growth Option - Direct Plan,30-06-2022,66.8603
120841,quant Mid Cap Fund - Growth Option - Direct Plan,01-07-2022,65.8793
120841,quant Mid Cap Fund - Growth Option - Direct Plan,02-07-2022,64.9203
120841,quant Mid Cap Fund - Growth Option - Direct Plan,03-07-2022,65.2284
120841,quant Mid Cap Fund - Growth Option - Direct Plan,04-07-2022,64.7514
120841,quant Mid Cap Fund - Growth Option - Direct Plan,05-07-2022,65.6595
120841,quant Mid Cap Fund - Growth Option - Direct Plan,06-07-2022,65.664
120841,quant Mid Cap Fund - Growth Option - Direct Plan,07-07-2022,65.9574
120841,quant Mid Cap Fund - Growth Option - Direct Plan,08-07-2022,65.622
120841,quant Mid Cap Fund - Growth Option - Direct Plan,09-07-2022,64.7085
120841,quant Mid Cap Fund - Growth Option - Direct Plan,10-07-2022,64.1913
120841,quant Mid Cap Fund - Growth Option - Direct Plan,11-07-2022,64.907
120841,quant Mid Cap Fund - Growth Option - Direct Plan,12-07-2022,64.7303
120841,quant Mid Cap Fund - Growth Option - Direct Plan,13-07-2022,64.0329
120841,quant Mid Cap Fund - Growth Option - Direct Plan,14-07-2022,64.1367
120841,quant Mid Cap Fund - Growth Option - Direct Plan,15-07-2022,64.3111
120841,quant Mid Cap Fund - Growth Option - Direct Plan,16-07-2022,63.337
120841,quant Mid Cap Fund - Growth Option - Direct Plan,17-07-2022,62.8165
120841,quant Mid Cap Fund - Growth Option - Direct Plan,18-07-2022,62.5928
120841,quant Mid Cap Fund - Growth Option - Direct Plan,19-07-2022,62.043
120841,quant Mid Cap Fund - Growth Option - Direct Plan,20-07-2022,62.1938
120841,quant Mid Cap Fund - Growth Option - Direct Plan,21-07-2022,62.5483
120841,quant Mid Cap Fund - Growth Option - Direct Plan,22-07-2022,63.4872
120841,quant Mid Cap Fund - Growth Option - Direct Plan,23-07-2022,64.7109
120841,quant Mid Cap Fund - Growth Option - Direct Plan,24-07-2022,64.0227
120841,quant Mid Cap Fund - Growth Option - Direct Plan,25-07-2022,63.0776
120841,quant Mid Cap Fund - Growth Option - Direct Plan,26-07-2022,62.9565
120841,quant Mid Cap Fund - Growth Option - Direct Plan,27-07-2022,63.9181
120841,quant Mid Cap Fund - Growth Option - Direct Plan,28-07-2022,64.8722
120841,quant Mid Cap Fund - Growth Option - Direct Plan,29-07-2022,67.793
120841,quant Mid Cap Fund - Growth Option - Direct Plan,30-07-2022,67.8887
120841,quant Mid Cap Fund - Growth Option - Direct Plan,31-07-2022,69.0324
120841,quant Mid Cap Fund - Growth Option - Direct Plan,01-08-2022,69.7553
120841,quant Mid Cap Fund - Growth Option - Direct Plan,02-08-2022,70.2414
120841,quant Mid Cap Fund - Growth Option - Direct Plan,03-08-2022,70.2323
120841,quant Mid Cap Fund - Growth Option - Direct Plan,04-08-2022,70.9344
120841,quant Mid Cap Fund - Growth Option - Direct Plan,05-08-2022,69.9614
120841,quant Mid Cap Fund - Growth Option - Direct Plan,06-08-2022,69.6744
120841,quant Mid Cap Fund - Growth Option - Direct Plan,07-08-2022,69.464
120841,quant Mid Cap Fund - Growth Option - Direct Plan,08-08-2022,69.6658
120841,quant Mid Cap Fund - Growth Option - Direct Plan,09-08-2022,71.5895
120841,quant Mid Cap Fund - Growth Option - Direct Plan,10-08-2022,70.3126
120841,quant Mid Cap Fund - Growth Option - Direct Plan,11-08-2022,70.7608
120841,quant Mid Cap Fund - Growth Option - Direct Plan,12-08-2022,69.4923
120841,quant Mid Cap Fund - Growth Option - Direct Plan,13-08-2022,68.1711
120841,quant Mid Cap Fund - Growth Option - Direct Plan,14-08-2022,68.8977
120841,quant Mid Cap Fund - Growth Option - Direct Plan,15-08-2022,69.1538
120841,quant Mid Cap Fund - Growth Option - Direct Plan,16-08-2022,68.1826
120841,quant Mid Cap Fund - Growth Option - Direct Plan,17-08-2022,67.4887
120841,quant Mid Cap Fund - Growth Option - Direct Plan,18-08-2022,67.7303
120841,quant Mid Cap Fund - Growth Option - Direct Plan,19-08-2022,67.4274
120841,quant Mid Cap Fund - Growth Option - Direct Plan,20-08-2022,67.7381
120841,quant Mid Cap Fund - Growth Option - Direct Plan,21-08-2022,67.992
120841,quant Mid Cap Fund - Growth Option - Direct Plan,22-08-2022,67.0073
120841,quant Mid Cap Fund - Growth Option - Direct Plan,23-08-2022,68.6127
120841,quant Mid Cap Fund - Growth Option - Direct Plan,24-08-2022,69.0312
120841,quant Mid Cap Fund - Growth Option - Direct Plan,25-08-2022,67.3392
120841,quant Mid Cap Fund - Growth Option - Direct Plan,26-08-2022,67.3125
120841,quant Mid Cap Fund - Growth Option - Direct Plan,27-08-2022,66.7014
120841,quant Mid Cap Fund - Growth Option - Direct Plan,28-08-2022,67.5774
120841,quant Mid Cap Fund - Growth Option - Direct Plan,29-08-2022,66.4386
120841,quant Mid Cap Fund - Growth Option - Direct Plan,30-08-2022,66.818
120841,quant Mid Cap Fund - Growth Option - Direct Plan,31-08-2022,67.3305
120841,quant Mid Cap Fund - Growth Option - Direct Plan,01-09-2022,67.9849
120841,quant Mid Cap Fund - Growth Option - Direct Plan,02-09-2022,67.2869
120841,quant Mid Cap Fund - Growth Option - Direct Plan,03-09-2022,66.6318
120841,quant Mid Cap Fund - Growth Option - Direct Plan,04-09-2022,66.0852
120841,quant Mid Cap Fund - Growth Option - Direct Plan,05-09-2022,65.5511
120841,quant Mid Cap Fund - Growth Option - Direct Plan,06-09-2022,67.2362
120841,quant Mid Cap Fund - Growth Option - Direct Plan,07-09-2022,67.5319
120841,quant Mid Cap Fund - Growth Option - Direct Plan,08-09-2022,66.6681
120841,quant Mid Cap Fund - Growth Option - Direct Plan,09-09-2022,67.21
120841,quant Mid Cap Fund - Growth Option - Direct Plan,10-09-2022,68.9775
120841,quant Mid Cap Fund - Growth Option - Direct Plan,11-09-2022,70.2546
120841,quant Mid Cap Fund - Growth Option - Direct Plan,12-09-2022,69.3002
120841,quant Mid Cap Fund - Growth Option - Direct Plan,13-09-2022,68.886
120841,quant Mid Cap Fund - Growth Option - Direct Plan,14-09-2022,70.0713
120841,quant Mid Cap Fund - Growth Option - Direct Plan,15-09-2022,69.657
120841,quant Mid Cap Fund - Growth Option - Direct Plan,16-09-2022,70.1486
120841,quant Mid Cap Fund - Growth Option - Direct Plan,17-09-2022,71.0806
120841,quant Mid Cap Fund - Growth Option - Direct Plan,18-09-2022,70.6307
120841,quant Mid Cap Fund - Growth Option - Direct Plan,19-09-2022,70.5409
120841,quant Mid Cap Fund - Growth Option - Direct Plan,20-09-2022,68.0847
120841,quant Mid Cap Fund - Growth Option - Direct Plan,21-09-2022,67.1723
120841,quant Mid Cap Fund - Growth Option - Direct Plan,22-09-2022,66.7238
120841,quant Mid Cap Fund - Growth Option - Direct Plan,23-09-2022,65.6883
120841,quant Mid Cap Fund - Growth Option - Direct Plan,24-09-2022,66.8975
120841,quant Mid Cap Fund - Growth Option - Direct Plan,25-09-2022,65.3464
120841,quant Mid Cap Fund - Growth Option - Direct Plan,26-09-2022,65.2352
120841,quant Mid Cap Fund - Growth Option - Direct Plan,27-09-2022,64.6062
120841,quant Mid Cap Fund - Growth Option - Direct Plan,28-09-2022,66.3746
120841,quant Mid Cap Fund - Growth Option - Direct Plan,29-09-2022,65.6711
120841,quant Mid Cap Fund - Growth Option - Direct Plan,30-09-2022,66.4767
120841,quant Mid Cap Fund - Growth Option - Direct Plan,01-10-2022,66.4819
120841,quant Mid Cap Fund - Growth Option - Direct Plan,02-10-2022,65.8062
120841,quant Mid Cap Fund - Growth Option - Direct Plan,03-10-2022,65.996
120841,quant Mid Cap Fund - Growth Option - Direct Plan,04-10-2022,66.193
120841,quant Mid Cap Fund - Growth Option - Direct Plan,05-10-2022,65.6924
120841,quant Mid Cap Fund - Growth Option - Direct Plan,06-10-2022,65.7153
120841,quant Mid Cap Fund - Growth Option - Direct Plan,07-10-2022,65.4664
120841,quant Mid Cap Fund - Growth Option - Direct Plan,08-10-2022,65.2029
120841,quant Mid Cap Fund - Growth Option - Direct Plan,09-10-2022,65.7051
120841,quant Mid Cap Fund - Growth Option - Direct Plan,10-10-2022,66.9425
120841,quant Mid Cap Fund - Growth Option - Direct Plan,11-10-2022,66.018
120841,quant Mid Cap Fund - Growth Option - Direct Plan,12-10-2022,67.5768
120841,quant Mid Cap Fund - Growth Option - Direct Plan,13-10-2022,66.3607
120841,quant Mid Cap Fund - Growth Option - Direct Plan,14-10-2022,66.1457
120841,quant Mid Cap Fund - Growth Option - Direct Plan,15-10-2022,66.6486
120841,quant Mid Cap Fund - Growth Option - Direct Plan,16-10-2022,67.2049
120841,quant Mid Cap Fund - Growth Option - Direct Plan,17-10-2022,66.6966
120841,quant Mid Cap Fund - Growth Option - Direct Plan,18-10-2022,66.5889
120841,quant Mid Cap Fund - Growth Option - Direct Plan,19-10-2022,66.1802
120841,quant Mid Cap Fund - Growth Option - Direct Plan,20-10-2022,66.0536
120841,quant Mid Cap Fund - Growth Option - Direct Plan,21-10-2022,66.6264
120841,quant Mid Cap Fund - Growth Option - Direct Plan,22-10-2022,67.237
120841,quant Mid Cap Fund - Growth Option - Direct Plan,23-10-2022,66.6676
120841,quant Mid Cap Fund - Growth Option - Direct Plan,24-10-2022,67.1236
120841,quant Mid Cap Fund - Growth Option - Direct Plan,25-10-2022,67.5382
120841,quant Mid Cap Fund - Growth Option - Direct Plan,26-10-2022,68.0826
120841,quant Mid Cap Fund - Growth Option - Direct Plan,27-10-2022,68.7397
120841,quant Mid Cap Fund - Growth Option - Direct Plan,28-10-2022,67.328
120841,quant Mid Cap Fund - Growth Option - Direct Plan,29-10-2022,66.89
120841,quant Mid Cap Fund - Growth Option - Direct Plan,30-10-2022,67.3372
120841,quant Mid Cap Fund - Growth Option - Direct Plan,31-10-2022,67.5187
120841,quant Mid Cap Fund - Growth Option - Direct Plan,01-11-2022,67.3478
120841,quant Mid Cap Fund - Growth Option - Direct Plan,02-11-2022,67.279
120841,quant Mid Cap Fund - Growth Option - Direct Plan,03-11-2022,68.2503
120841,quant Mid Cap Fund - Growth Option - Direct Plan,04-11-2022,67.407
120841,quant Mid Cap Fund - Growth Option - Direct Plan,05-11-2022,67.9115
120841,quant Mid Cap Fund - Growth Option - Direct Plan,06-11-2022,68.1193
120841,quant Mid Cap Fund - Growth Option - Direct Plan,07-11-2022,68.0199
120841,quant Mid Cap Fund - Growth Option - Direct Plan,08-11-2022,69.095
120841,quant Mid Cap Fund - Growth Option - Direct Plan,09-11-2022,70.0486
120841,quant Mid Cap Fund - Growth Option - Direct Plan,10-11-2022,71.0456
120841,quant Mid Cap Fund - Growth Option - Direct Plan,11-11-2022,72.6391
120841,quant Mid Cap Fund - Growth Option - Direct Plan,12-11-2022,72.506
120841,quant Mid Cap Fund - Growth Option - Direct Plan,13-11-2022,72.8611
120841,quant Mid Cap Fund - Growth Option - Direct Plan,14-11-2022,72.8236
120841,quant Mid Cap Fund - Growth Option - Direct Plan,15-11-2022,73.296
120841,quant Mid Cap Fund - Growth Option - Direct Plan,16-11-2022,73.4079
120841,quant Mid Cap Fund - Growth Option - Direct Plan,17-11-2022,74.0389
120841,quant Mid Cap Fund - Growth Option - Direct Plan,18-11-2022,74.5438
120841,quant Mid Cap Fund - Growth Option - Direct Plan,19-11-2022,73.963
120841,quant Mid Cap Fund - Growth Option - Direct Plan,20-11-2022,75.4485
120841,quant Mid Cap Fund - Growth Option - Direct Plan,21-11-2022,75.2134
120841,quant Mid Cap Fund - Growth Option - Direct Plan,22-11-2022,74.0551
120841,quant Mid Cap Fund - Growth Option - Direct Plan,23-11-2022,74.9453
120841,quant Mid Cap Fund - Growth Option - Direct Plan,24-11-2022,75.5185
120841,quant Mid Cap Fund - Growth Option - Direct Plan,25-11-2022,75.8603
120841,quant Mid Cap Fund - Growth Option - Direct Plan,26-11-2022,76.1818
120841,quant Mid Cap Fund - Growth Option - Direct Plan,27-11-2022,76.0055
120841,quant Mid Cap Fund - Growth Option - Direct Plan,28-11-2022,74.7994
120841,quant Mid Cap Fund - Growth Option - Direct Plan,29-11-2022,74.6239
120841,quant Mid Cap Fund - Growth Option - Direct Plan,30-11-2022,74.6182
120841,quant Mid Cap Fund - Growth Option - Direct Plan,01-12-2022,75.6695
120841,quant Mid Cap Fund - Growth Option - Direct Plan,02-12-2022,75.8158
120841,quant Mid Cap Fund - Growth Option - Direct Plan,03-12-2022,75.4465
120841,quant Mid Cap Fund - Growth Option - Direct Plan,04-12-2022,75.715
120841,quant Mid Cap Fund - Growth Option - Direct Plan,05-12-2022,75.5325
120841,quant Mid Cap Fund - Growth Option - Direct Plan,06-12-2022,74.665
120841,quant Mid Cap Fund - Growth Option - Direct Plan,07-12-2022,73.7125
120841,quant Mid Cap Fund - Growth Option - Direct Plan,08-12-2022,73.775
120841,quant Mid Cap Fund - Growth Option - Direct Plan,09-12-2022,73.8886
120841,quant Mid Cap Fund - Growth Option - Direct Plan,10-12-2022,73.3196
120841,quant Mid Cap Fund - Growth Option - Direct Plan,11-12-2022,72.9807
120841,quant Mid Cap Fund - Growth Option - Direct Plan,12-12-2022,73.1803
120841,quant Mid Cap Fund - Growth Option - Direct Plan,13-12-2022,71.7432
120841,quant Mid Cap Fund - Growth Option - Direct Plan,14-12-2022,69.951
120841,quant Mid Cap Fund - Growth Option - Direct Plan,15-12-2022,69.0893
120841,quant Mid Cap Fund - Growth Option - Direct Plan,16-12-2022,68.7624
