scheme_code,scheme_name,date,nav
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,21-01-2022,221.7581
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,22-01-2022,221.7793
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,23-01-2022,222.6779
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,24-01-2022,220.1833
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,25-01-2022,218.2198
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,26-01-2022,218.1047
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,27-01-2022,217.8379
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,28-01-2022,219.0063
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,29-01-2022,219.4069
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,30-01-2022,219.7551
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,31-01-2022,218.7525
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,01-02-2022,222.4498
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,02-02-2022,222.384
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,03-02-2022,219.1691
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,04-02-2022,220.7296
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,05-02-2022,219.1787
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,06-02-2022,219.1664
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,07-02-2022,215.6968
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,08-02-2022,213.7481
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,09-02-2022,213.515
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,10-02-2022,214.5789
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,11-02-2022,214.2278
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,12-02-2022,213.4698
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,13-02-2022,212.073
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,14-02-2022,208.7657
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,15-02-2022,208.3369
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,16-02-2022,206.9179
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,17-02-2022,208.8795
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,18-02-2022,209.1726
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,19-02-2022,206.6992
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,20-02-2022,208.0791
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,21-02-2022,207.9091
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,22-02-2022,206.865
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,23-02-2022,207.8049
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,24-02-2022,208.9059
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,25-02-2022,211.7971
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,26-02-2022,209.7581
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,27-02-2022,209.5987
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,28-02-2022,210.8528
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,01-03-2022,212.2712
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,02-03-2022,212.0354
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,03-03-2022,212.1654
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,04-03-2022,211.2147
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,05-03-2022,208.7112
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,06-03-2022,209.3627
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,07-03-2022,211.4937
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,08-03-2022,211.4796
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,09-03-2022,213.3428
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,10-03-2022,213.7455
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,11-03-2022,211.3105
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,12-03-2022,212.2566
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,13-03-2022,216.3296
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,14-03-2022,216.5487
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,15-03-2022,219.8685
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,16-03-2022,215.2348
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,17-03-2022,217.0108
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,18-03-2022,217.7662
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,19-03-2022,217.4447
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,20-03-2022,217.3989
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,21-03-2022,213.1168
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,22-03-2022,212.5369
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,23-03-2022,213.3809
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,24-03-2022,215.8992
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,25-03-2022,215.1174
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,26-03-2022,213.8775
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,27-03-2022,213.4665
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,28-03-2022,215.9683
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,29-03-2022,216.6198
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,30-03-2022,214.7596
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,31-03-2022,215.4786
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,01-04-2022,215.6737
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,02-04-2022,216.2831
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,03-04-2022,215.8522
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,04-04-2022,215.3161
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,05-04-2022,214.8153
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,06-04-2022,212.9536
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,07-04-2022,213.0833
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,08-04-2022,213.9181
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,09-04-2022,213.8424
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,10-04-2022,213.2745
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,11-04-2022,210.1474
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,12-04-2022,210.4162
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,13-04-2022,209.5392
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,14-04-2022,208.5064
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,15-04-2022,207.0275
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,16-04-2022,208.4716
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,17-04-2022,212.5261
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,18-04-2022,212.8954
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,19-04-2022,213.2114
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,20-04-2022,213.3149
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,21-04-2022,211.2147
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,22-04-2022,210.0343
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,23-04-2022,210.6223
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,24-04-2022,214.5319
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,25-04-2022,214.1464
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,26-04-2022,214.5325
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,27-04-2022,214.1775
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,28-04-2022,211.985
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,29-04-2022,213.3504
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,30-04-2022,215.386
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,01-05-2022,215.6897
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,02-05-2022,214.3228
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,03-05-2022,216.7059
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,04-05-2022,213.2947
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,05-05-2022,214.4953
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,06-05-2022,217.554
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,07-05-2022,215.6957
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,08-05-2022,213.7007
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,09-05-2022,214.1664
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,10-05-2022,212.6225
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,11-05-2022,209.4603
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,12-05-2022,209.7552
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,13-05-2022,207.3219
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,14-05-2022,208.1232
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,15-05-2022,205.5039
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,16-05-2022,208.6415
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,17-05-2022,208.3144
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,18-05-2022,209.4631
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,19-05-2022,210.984
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,20-05-2022,209.2158
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,21-05-2022,208.4966
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,22-05-2022,211.7861
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,23-05-2022,209.3118
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,24-05-2022,209.3287
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,25-05-2022,210.5631
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,26-05-2022,211.8158
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,27-05-2022,209.2376
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,28-05-2022,207.125
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,29-05-2022,207.3877
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,30-05-2022,208.5433
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,31-05-2022,208.3214
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,01-06-2022,208.2769
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,02-06-2022,206.4656
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,03-06-2022,207.3378
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,04-06-2022,207.4669
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,05-06-2022,205.3281
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,06-06-2022,208.2639
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,07-06-2022,209.0855
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,08-06-2022,206.1698
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,09-06-2022,206.6174
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,10-06-2022,206.165
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,11-06-2022,207.0261
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,12-06-2022,208.8917
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,13-06-2022,207.1602
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,14-06-2022,208.6152
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,15-06-2022,209.7366
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,16-06-2022,211.8143
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,17-06-2022,215.0902
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,18-06-2022,213.8197
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,19-06-2022,213.2246
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,20-06-2022,211.5038
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,21-06-2022,211.0905
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,22-06-2022,209.5127
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,23-06-2022,210.2411
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,24-06-2022,211.9413
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,25-06-2022,213.2227
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,26-06-2022,213.0879
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,27-06-2022,215.9487
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,28-06-2022,215.0761
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,29-06-2022,219.9345
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,30-06-2022,220.8901
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,01-07-2022,218.8168
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,02-07-2022,217.5759
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,03-07-2022,218.7724
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,04-07-2022,218.4978
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,05-07-2022,220.3659
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,06-07-2022,221.0806
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,07-07-2022,220.4122
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,08-07-2022,218.3796
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,09-07-2022,215.4964
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,10-07-2022,213.9621
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,11-07-2022,215.2157
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,12-07-2022,215.2673
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,13-07-2022,214.2985
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,14-07-2022,212.8224
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,15-07-2022,213.4043
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,16-07-2022,212.8584
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,17-07-2022,213.2054
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,18-07-2022,213.7803
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,19-07-2022,211.7102
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,20-07-2022,211.9288
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,21-07-2022,211.5197
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,22-07-2022,213.6225
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,23-07-2022,215.0634
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,24-07-2022,211.9623
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,25-07-2022,209.9062
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,26-07-2022,211.9282
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,27-07-2022,214.3871
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,28-07-2022,215.4698
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,29-07-2022,222.3551
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,30-07-2022,222.6556
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,31-07-2022,225.1463
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,01-08-2022,228.1981
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,02-08-2022,229.3025
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,03-08-2022,227.0231
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,04-08-2022,228.9584
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,05-08-2022,228.0847
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,06-08-2022,226.5153
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,07-08-2022,225.666
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,08-08-2022,226.1162
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,09-08-2022,230.5908
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,10-08-2022,226.2932
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,11-08-2022,228.3143
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,12-08-2022,224.8286
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,13-08-2022,222.891
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,14-08-2022,223.6105
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,15-08-2022,224.5656
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,16-08-2022,222.8663
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,17-08-2022,221.5271
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,18-08-2022,222.5251
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,19-08-2022,220.7469
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,20-08-2022,220.4338
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,21-08-2022,220.2204
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,22-08-2022,217.5599
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,23-08-2022,221.1103
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,24-08-2022,222.1047
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,25-08-2022,218.5943
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,26-08-2022,218.9066
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,27-08-2022,218.157
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,28-08-2022,220.638
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,29-08-2022,219.8065
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,30-08-2022,219.8829
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,31-08-2022,220.8387
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,01-09-2022,221.8321
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,02-09-2022,219.9997
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,03-09-2022,220.4549
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,04-09-2022,219.7578
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,05-09-2022,219.7613
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,06-09-2022,222.1057
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,07-09-2022,222.1016
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,08-09-2022,220.227
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,09-09-2022,222.1398
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,10-09-2022,227.0891
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,11-09-2022,229.0966
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,12-09-2022,225.465
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,13-09-2022,224.358
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,14-09-2022,225.7765
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,15-09-2022,223.6106
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,16-09-2022,225.1084
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,17-09-2022,227.1949
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,18-09-2022,225.6
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,19-09-2022,224.3031
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,20-09-2022,217.7404
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,21-09-2022,214.9905
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,22-09-2022,215.2635
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,23-09-2022,212.5419
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,24-09-2022,214.8445
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,25-09-2022,212.1838
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,26-09-2022,210.9518
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,27-09-2022,212.1155
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,28-09-2022,214.2851
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,29-09-2022,210.702
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,30-09-2022,211.4524
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,01-10-2022,211.4371
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,02-10-2022,209.2661
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,03-10-2022,209.1934
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,04-10-2022,210.2865
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,05-10-2022,209.5982
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,06-10-2022,209.6929
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,07-10-2022,209.8359
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,08-10-2022,210.4452
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,09-10-2022,211.1198
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,10-10-2022,213.3515
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,11-10-2022,211.5696
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,12-10-2022,215.7211
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,13-10-2022,212.1634
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,14-10-2022,211.3307
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,15-10-2022,212.78
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,16-10-2022,212.8017
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,17-10-2022,211.5726
118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,18-10-2022,212.0945
