scheme_code,scheme_name,date,nav
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,09-02-2022,182.4838
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,10-02-2022,183.1176
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,11-02-2022,182.5856
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,12-02-2022,181.9534
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,13-02-2022,181.037
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,14-02-2022,178.7934
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,15-02-2022,177.1804
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,16-02-2022,175.906
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,17-02-2022,177.4005
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,18-02-2022,178.5814
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,19-02-2022,175.4709
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,20-02-2022,175.922
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,21-02-2022,175.1815
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,22-02-2022,174.6772
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,23-02-2022,175.3225
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,24-02-2022,177.7806
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,25-02-2022,179.5092
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,26-02-2022,177.9231
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,27-02-2022,178.7008
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,28-02-2022,178.703
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,01-03-2022,180.216
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,02-03-2022,178.6835
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,03-03-2022,178.852
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,04-03-2022,177.7934
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,05-03-2022,176.5734
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,06-03-2022,178.6204
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,07-03-2022,180.8864
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,08-03-2022,180.5444
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,09-03-2022,181.4092
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,10-03-2022,183.1482
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,11-03-2022,182.2261
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,12-03-2022,182.5906
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,13-03-2022,186.0697
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,14-03-2022,185.4452
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,15-03-2022,188.5146
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,16-03-2022,183.5348
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,17-03-2022,185.3572
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,18-03-2022,185.4651
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,19-03-2022,184.0956
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,20-03-2022,184.2882
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,21-03-2022,181.2432
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,22-03-2022,180.8196
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,23-03-2022,181.861
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,24-03-2022,183.9234
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,25-03-2022,182.9541
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,26-03-2022,181.1383
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,27-03-2022,180.6332
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,28-03-2022,182.2642
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,29-03-2022,183.2165
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,30-03-2022,182.8424
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,31-03-2022,184.1309
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,01-04-2022,184.4423
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,02-04-2022,185.6347
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,03-04-2022,184.3332
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,04-04-2022,183.4276
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,05-04-2022,182.514
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,06-04-2022,179.6615
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,07-04-2022,179.6422
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,08-04-2022,179.0342
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,09-04-2022,178.6691
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,10-04-2022,178.3446
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,11-04-2022,175.1209
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,12-04-2022,174.3884
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,13-04-2022,174.7789
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,14-04-2022,173.9188
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,15-04-2022,174.4852
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,16-04-2022,175.3697
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,17-04-2022,179.2284
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,18-04-2022,179.1322
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,19-04-2022,179.2253
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,20-04-2022,177.6058
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,21-04-2022,174.8648
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,22-04-2022,175.6123
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,23-04-2022,175.4102
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,24-04-2022,179.5191
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,25-04-2022,178.7576
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,26-04-2022,179.4787
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,27-04-2022,180.0078
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,28-04-2022,176.9785
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,29-04-2022,179.1737
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,30-04-2022,180.3373
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,01-05-2022,181.7889
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,02-05-2022,180.3949
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,03-05-2022,182.7712
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,04-05-2022,180.1742
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,05-05-2022,181.0852
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,06-05-2022,185.5054
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,07-05-2022,183.9121
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,08-05-2022,182.9919
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,09-05-2022,182.4583
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,10-05-2022,181.3304
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,11-05-2022,179.0333
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,12-05-2022,179.1593
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,13-05-2022,177.6232
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,14-05-2022,179.3783
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,15-05-2022,178.2969
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,16-05-2022,181.0546
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,17-05-2022,179.3643
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,18-05-2022,177.4058
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,19-05-2022,178.7232
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,20-05-2022,176.3656
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,21-05-2022,176.9525
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,22-05-2022,179.1348
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,23-05-2022,176.1101
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,24-05-2022,175.4754
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,25-05-2022,175.415
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,26-05-2022,177.0023
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,27-05-2022,175.7411
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,28-05-2022,173.3882
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,29-05-2022,174.4357
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,30-05-2022,175.4297
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,31-05-2022,175.421
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,01-06-2022,176.198
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,02-06-2022,174.611
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,03-06-2022,175.4488
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,04-06-2022,176.0202
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,05-06-2022,174.9239
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,06-06-2022,177.7142
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,07-06-2022,178.9057
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,08-06-2022,177.9094
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,09-06-2022,178.5073
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,10-06-2022,176.5958
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,11-06-2022,178.073
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,12-06-2022,180.5109
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,13-06-2022,178.7329
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,14-06-2022,178.8952
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,15-06-2022,180.3371
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,16-06-2022,182.194
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,17-06-2022,184.631
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,18-06-2022,183.8324
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,19-06-2022,183.3163
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,20-06-2022,182.4902
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,21-06-2022,181.5216
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,22-06-2022,181.2724
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,23-06-2022,181.9115
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,24-06-2022,182.3205
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,25-06-2022,184.4082
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,26-06-2022,183.9316
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,27-06-2022,186.1056
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,28-06-2022,186.1685
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,29-06-2022,191.1178
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,30-06-2022,193.0701
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,01-07-2022,191.0341
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,02-07-2022,188.9707
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,03-07-2022,189.3301
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,04-07-2022,188.9013
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,05-07-2022,189.3763
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,06-07-2022,189.9663
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,07-07-2022,188.9953
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,08-07-2022,187.7957
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,09-07-2022,185.3804
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,10-07-2022,183.5867
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,11-07-2022,185.855
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,12-07-2022,187.6237
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,13-07-2022,185.3306
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,14-07-2022,185.2747
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,15-07-2022,187.5322
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,16-07-2022,185.141
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,17-07-2022,185.4169
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,18-07-2022,185.6074
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,19-07-2022,184.2503
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,20-07-2022,185.083
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,21-07-2022,185.8131
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,22-07-2022,187.2501
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,23-07-2022,188.9865
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,24-07-2022,185.8341
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,25-07-2022,184.1277
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,26-07-2022,184.7348
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,27-07-2022,184.8263
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,28-07-2022,186.4446
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,29-07-2022,193.2283
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,30-07-2022,193.5637
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,31-07-2022,195.6153
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,01-08-2022,197.4777
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,02-08-2022,197.6937
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,03-08-2022,197.2595
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,04-08-2022,198.0982
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,05-08-2022,197.5897
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,06-08-2022,197.4225
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,07-08-2022,196.2247
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,08-08-2022,195.9276
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,09-08-2022,200.3178
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,10-08-2022,196.9835
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,11-08-2022,198.2837
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,12-08-2022,194.9868
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,13-08-2022,194.0976
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,14-08-2022,195.8121
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,15-08-2022,195.7179
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,16-08-2022,192.3982
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,17-08-2022,191.5878
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,18-08-2022,193.0262
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,19-08-2022,191.1728
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,20-08-2022,192.6532
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,21-08-2022,192.7737
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,22-08-2022,190.9204
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,23-08-2022,195.4281
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,24-08-2022,196.8655
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,25-08-2022,193.1535
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,26-08-2022,193.2452
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,27-08-2022,192.2298
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,28-08-2022,193.6771
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,29-08-2022,192.4713
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,30-08-2022,191.1374
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,31-08-2022,191.8234
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,01-09-2022,194.4345
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,02-09-2022,191.671
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,03-09-2022,190.6758
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,04-09-2022,189.511
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,05-09-2022,187.5842
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,06-09-2022,189.5888
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,07-09-2022,190.198
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,08-09-2022,187.8964
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,09-09-2022,189.5502
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,10-09-2022,193.4152
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,11-09-2022,195.3915
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,12-09-2022,193.0492
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,13-09-2022,192.0014
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,14-09-2022,194.0512
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,15-09-2022,192.518
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,16-09-2022,193.6781
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,17-09-2022,195.9604
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,18-09-2022,193.7847
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,19-09-2022,193.7121
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,20-09-2022,187.7056
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,21-09-2022,185.236
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,22-09-2022,184.7707
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,23-09-2022,181.6708
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,24-09-2022,183.6133
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,25-09-2022,181.2123
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,26-09-2022,180.2025
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,27-09-2022,180.5287
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,28-09-2022,183.0674
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,29-09-2022,179.9256
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,30-09-2022,181.948
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,01-10-2022,181.2778
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,02-10-2022,180.2657
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,03-10-2022,180.3379
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,04-10-2022,180.5703
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,05-10-2022,178.9224
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,06-10-2022,179.3365
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,07-10-2022,178.4621
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,08-10-2022,178.3688
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,09-10-2022,179.9739
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,10-10-2022,182.7871
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,11-10-2022,180.8255
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,12-10-2022,184.0783
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,13-10-2022,179.7462
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,14-10-2022,179.5199
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,15-10-2022,180.3736
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,16-10-2022,181.1966
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,17-10-2022,180.026
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,18-10-2022,179.7523
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,19-10-2022,177.9884
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,20-10-2022,177.948
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,21-10-2022,179.3349
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,22-10-2022,180.3258
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,23-10-2022,178.627
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,24-10-2022,180.3603
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,25-10-2022,180.1861
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,26-10-2022,181.8584
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,27-10-2022,182.777
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,28-10-2022,181.2844
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,29-10-2022,180.648
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,30-10-2022,181.2949
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,31-10-2022,181.9975
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,01-11-2022,182.1943
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,02-11-2022,183.5363
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,03-11-2022,185.7552
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,04-11-2022,184.9861
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,05-11-2022,185.9082
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,06-11-2022,186.6053
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,07-11-2022,185.2111
